segment_id,hour_of_day,day_of_week,weather,cumulative_delay,actual_travel_time
9,14,1,1,5.4,18.67
14,17,2,0,1.9,26.22
18,21,3,0,1.2,22.03
17,12,3,0,1.6,21.0
18,7,2,0,3.7,26.12
5,21,0,0,2.2,8.26
9,13,0,0,0.0,10.54
11,14,3,0,7.7,23.67
1,12,0,1,0.2,1.27
18,9,6,0,8.4,40.33
6,14,0,0,0.1,5.68
2,9,2,0,4.4,8.93
15,17,5,2,2.3,38.6
14,9,2,1,2.1,32.7
5,14,0,1,0.2,8.03
6,19,2,2,0.8,13.57
6,13,4,0,4.5,11.53
18,9,3,0,6.7,38.71
14,19,5,1,2.3,33.8
10,13,4,1,1.3,15.17
14,20,4,0,0.2,15.64
13,13,0,1,3.4,22.75
3,12,0,1,1.0,6.2
6,15,4,2,0.2,9.44
8,18,4,2,3.3,23.48
12,11,1,0,2.0,16.19
13,13,1,0,0.0,16.43
11,12,6,0,0.4,13.35
12,10,3,0,3.6,24.24
1,17,4,1,0.2,1.21
17,18,2,0,6.0,35.72
16,18,5,0,1.1,28.93
11,9,1,0,0.3,18.35
13,19,0,1,4.3,33.62
18,21,4,0,2.2,22.53
11,17,2,0,1.1,19.79
12,7,5,0,1.6,16.52
6,16,2,0,0.1,7.56
9,13,6,2,3.3,19.28
16,14,2,1,1.4,26.37
4,9,0,0,3.8,11.37
3,9,1,1,3.0,10.08
16,10,2,0,3.2,31.21
12,7,5,1,4.7,22.97
11,12,1,0,3.0,14.79
5,20,6,1,1.6,9.41
18,10,6,0,1.5,33.13
19,11,3,0,0.4,23.96
6,21,0,0,4.5,11.09
18,9,1,0,4.3,35.58
6,13,6,1,0.8,9.98
4,13,6,0,6.0,10.17
12,17,1,0,2.7,23.93
19,10,2,1,2.0,43.06
2,21,5,0,0.1,2.26
17,17,2,1,1.4,36.52
11,11,5,0,3.1,15.69
11,21,6,0,0.3,12.47
16,8,6,2,1.8,37.1
2,6,0,0,15.1,16.86
2,14,1,0,3.8,6.55
8,14,4,1,2.4,14.01
13,8,6,0,2.3,25.13
10,9,5,1,0.1,22.98
8,18,5,2,9.5,29.44
4,12,2,0,7.9,12.85
15,7,2,1,3.4,25.35
1,17,6,0,0.3,2.15
11,8,6,0,0.7,19.54
7,21,3,1,0.6,9.82
17,11,5,1,2.2,27.63
18,16,0,1,0.7,27.65
12,13,1,2,3.6,24.4
9,20,1,0,2.4,12.1
5,6,1,0,0.1,5.42
10,9,5,0,4.1,20.18
4,20,2,0,0.6,6.12
5,6,0,0,5.2,12.12
10,7,1,1,1.3,16.38
11,21,5,0,1.2,13.65
10,13,4,1,0.0,14.89
8,11,6,1,13.2,24.89
2,14,3,0,2.8,4.18
8,7,3,0,1.6,11.14
16,21,1,0,0.3,19.75
5,8,2,0,3.6,12.64
3,14,3,1,1.0,5.76
12,14,3,0,13.3,27.69
13,18,3,1,9.0,38.06
13,11,3,1,4.0,24.12
10,19,1,0,10.6,27.3
4,20,5,1,0.3,5.8
9,8,0,0,1.0,16.5
2,10,0,0,0.9,4.65
19,20,2,0,0.2,22.84
1,7,5,0,10.8,12.1
7,12,6,0,0.2,8.38
17,15,4,2,5.8,36.96
3,16,0,0,4.4,7.88
3,13,4,0,1.4,4.88
3,11,0,0,0.1,3.77
17,13,0,0,0.0,20.16
7,7,2,0,0.7,8.72
14,8,3,0,2.0,27.42
17,21,2,0,1.8,21.94
18,12,0,0,2.6,23.98
13,15,5,0,4.4,20.04
18,17,3,1,1.4,39.68
4,6,5,0,0.5,3.8
1,12,5,1,4.8,6.17
18,11,5,0,1.2,22.82
1,13,3,0,1.0,2.43
13,12,5,0,4.3,17.73
10,9,3,0,8.2,24.22
11,8,4,0,7.4,26.5
9,8,6,2,0.4,22.52
9,20,0,0,2.1,12.95
5,9,1,2,0.3,10.89
1,21,5,0,9.7,10.96
17,20,2,0,0.7,21.15
2,14,4,0,0.7,3.56
13,14,2,0,6.6,22.13
9,18,1,2,10.3,32.86
4,7,3,1,3.6,8.79
5,10,1,1,0.4,10.92
11,21,2,0,2.0,14.49
19,6,1,0,5.1,27.97
3,9,0,2,2.5,9.19
12,7,1,0,0.4,14.77
19,13,5,1,0.6,29.09
19,9,0,0,6.0,38.62
13,21,5,2,2.2,23.25
7,10,6,1,3.7,19.17
15,16,6,2,1.4,26.27
7,9,1,0,2.3,14.44
8,10,0,0,11.3,26.55
5,10,0,0,1.2,9.92
14,10,6,1,3.4,34.1
4,16,1,1,0.6,5.92
10,8,4,0,0.4,17.79
15,12,3,0,4.6,22.86
18,8,3,0,5.6,36.15
13,7,3,1,3.3,22.23
8,8,0,0,0.5,14.76
9,16,6,0,0.8,11.97
16,8,3,0,7.3,35.78
19,13,6,0,1.0,23.99
16,9,0,2,5.1,44.27
7,8,6,0,1.0,13.78
14,15,4,0,8.4,25.84
14,21,1,0,7.4,24.16
4,10,6,0,0.1,6.46
15,9,6,0,4.4,29.94
3,14,1,0,0.6,4.12
5,13,0,0,0.7,5.83
1,16,0,0,1.8,3.1
3,21,6,1,2.6,8.38
15,12,4,1,1.2,23.33
8,20,3,2,2.6,15.62
4,13,4,2,0.6,9.32
2,18,1,0,0.1,2.08
10,10,1,0,2.5,21.21
4,9,5,1,2.2,10.77
3,12,3,0,3.5,6.41
2,6,6,0,3.1,5.29
17,11,1,0,6.8,27.73
13,20,5,0,1.8,17.36
5,13,0,0,0.0,5.47
9,12,1,0,3.0,12.49
6,7,2,0,3.4,11.19
5,19,3,1,2.2,13.02
10,18,5,0,3.5,20.68
8,19,3,2,1.2,20.98
7,12,3,0,0.5,8.14
7,18,2,0,3.3,16.32
6,11,4,0,0.8,7.38
3,18,0,0,1.8,7.3
19,10,3,0,2.0,35.17
15,9,1,0,1.9,27.46
4,6,0,1,2.7,8.84
12,18,1,1,0.1,26.72
6,7,0,0,13.7,21.05
19,20,6,0,3.8,26.92
4,12,0,0,1.7,6.85
15,15,5,0,0.6,18.28
9,8,1,0,0.3,15.59
5,10,1,2,3.3,14.17
13,13,6,0,1.1,17.56
18,18,0,1,0.8,38.93
5,18,3,0,1.4,10.37
16,13,1,1,2.7,25.6
19,11,6,0,3.3,25.84
14,10,2,1,3.1,33.25
16,18,2,1,6.0,43.17
15,7,0,0,0.7,18.83
4,14,4,0,3.0,7.86
7,6,0,2,0.3,11.09
16,16,6,1,2.4,27.75
8,7,0,0,2.6,11.53
17,18,3,0,0.7,32.22
16,6,3,0,1.5,20.27
10,17,5,0,5.3,22.06
10,9,6,0,0.5,17.26
2,9,4,0,1.7,5.06
9,10,6,0,8.1,23.69
17,10,6,1,2.1,38.57
11,13,4,1,3.9,22.41
10,16,6,0,5.3,18.21
17,20,4,1,0.7,26.97
4,16,4,0,0.7,5.28
16,8,4,0,4.3,30.88
15,11,6,2,4.2,29.16
5,17,6,0,0.2,9.43
6,18,0,0,1.2,10.58
17,17,6,0,1.5,31.0
1,8,0,0,5.3,5.23
19,18,5,1,1.6,40.53
4,7,2,2,7.8,14.39
17,13,2,1,17.1,43.0
9,6,5,1,4.6,17.7
2,14,5,1,3.3,4.75
8,16,1,1,1.5,13.74
15,12,0,0,0.2,18.65
7,17,4,2,2.6,18.86
6,15,1,0,1.3,7.0
1,18,3,2,1.3,4.62
15,20,0,0,3.5,20.29
7,17,6,1,1.9,17.13
17,16,5,1,4.2,29.78
2,9,2,2,1.5,7.38
9,8,0,1,0.5,20.86
9,11,5,0,1.9,11.93
13,14,0,0,9.0,23.09
6,20,6,0,4.9,11.04
6,14,0,0,0.7,8.64
3,9,6,0,1.5,7.15
17,15,0,0,7.9,28.42
17,10,3,0,0.4,30.44
12,16,2,2,0.9,22.33
16,18,0,2,0.9,39.24
15,14,5,0,2.5,20.98
13,21,3,0,1.6,17.08
1,7,1,0,0.2,1.0
17,7,0,0,3.0,23.72
3,10,6,0,0.3,6.59
15,6,3,0,2.8,20.73
4,13,4,0,2.1,6.44
4,10,1,0,2.0,10.13
18,17,2,0,0.2,32.18
17,15,0,0,3.1,23.17
19,7,0,1,1.7,28.17
11,17,3,1,1.6,24.35
3,14,2,0,2.7,5.89
8,7,4,0,2.8,11.8
14,12,1,0,0.0,16.59
1,13,5,0,0.4,2.35
14,19,2,0,0.8,25.84
2,11,0,0,3.4,5.59
4,19,3,0,2.6,10.64
19,16,4,0,4.3,27.96
6,12,3,1,4.0,12.75
1,16,1,0,5.8,7.11
17,6,6,0,1.4,21.86
8,9,6,0,1.3,15.68
19,18,2,0,5.3,39.2
1,12,3,1,0.8,2.53
5,21,5,0,1.9,7.65
16,6,5,0,0.6,19.16
6,18,6,0,7.4,18.59
8,6,6,0,1.6,10.6
13,16,3,0,0.7,15.73
16,11,0,0,3.5,22.95
3,9,3,1,0.8,6.43
19,8,4,0,8.6,41.28
12,17,2,0,1.4,22.93
16,20,1,0,3.3,22.56
11,10,5,1,1.3,25.26
10,14,3,2,4.9,22.71
4,15,4,1,6.8,11.99
12,15,6,1,4.7,23.01
2,17,5,2,5.7,10.9
19,19,5,0,0.3,32.36
5,19,1,1,7.7,19.1
8,17,5,2,2.9,20.89
7,16,4,0,6.1,15.43
14,15,5,0,3.5,20.12
3,8,5,1,0.7,7.08
18,10,3,2,2.8,46.79
16,15,3,1,0.3,23.65
19,10,6,1,3.6,44.47
19,14,2,2,1.6,33.66
18,16,0,0,0.5,21.88
16,17,4,0,11.6,39.06
8,15,0,0,6.9,16.46
1,16,0,0,6.7,6.9
17,9,5,0,4.7,34.15
12,6,6,0,3.5,19.0
11,15,1,0,3.2,15.68
5,10,1,2,0.3,11.66
12,6,5,0,6.9,21.71
17,11,6,1,6.4,33.16
6,17,4,2,4.1,20.38
1,21,0,0,7.9,9.33
5,15,2,0,2.4,9.56
14,15,6,1,1.8,22.45
5,20,0,1,10.3,16.76
1,12,1,0,1.9,2.22
18,6,0,0,3.1,23.83
16,15,3,0,1.4,21.56
9,9,3,0,3.0,19.7
19,14,2,0,3.8,27.22
5,18,4,0,2.9,12.16
2,6,0,0,2.2,3.97
15,14,3,2,1.1,27.52
7,13,4,0,3.1,11.35
4,10,6,2,7.2,17.22
1,11,6,1,0.0,2.82
13,12,3,1,0.4,19.58
7,9,4,0,0.4,13.52
15,19,4,0,7.7,33.11
14,19,3,1,3.3,34.53
19,11,5,2,9.1,40.74
18,12,1,0,2.6,25.01
10,16,4,0,1.9,13.02
9,20,6,1,4.7,17.85
8,11,5,0,0.5,10.0
10,16,0,0,1.4,12.59
17,18,5,1,1.9,39.41
2,20,3,0,1.1,2.56
6,17,5,0,1.4,11.09
5,11,1,2,0.2,8.57
9,7,3,0,0.7,12.6
5,10,2,0,1.2,8.48
18,8,0,0,4.8,35.89
9,12,6,0,0.6,11.16
17,9,2,1,1.3,37.99
17,6,5,0,0.2,20.57
12,17,4,0,2.4,22.99
7,17,5,0,2.8,15.44
3,11,6,0,6.0,8.53
10,11,6,0,5.1,16.08
2,12,4,0,1.0,2.04
3,20,2,0,0.4,3.99
16,21,2,0,0.5,20.38
2,16,4,0,10.4,12.55
10,13,1,2,3.4,20.43
6,20,0,0,0.1,7.62
11,8,3,0,0.4,20.13
7,19,2,0,2.0,15.13
15,11,0,1,0.7,23.79
6,15,3,0,4.9,10.55
9,7,5,2,2.6,18.29
12,18,3,0,2.8,22.07
19,19,2,1,1.9,43.07
3,14,1,0,0.9,4.86
15,7,1,1,2.7,25.68
2,8,0,1,3.8,7.11
2,17,5,0,1.4,3.69
3,20,0,0,2.1,5.5
6,20,4,0,5.5,13.71
15,18,1,0,0.5,26.82
10,15,0,1,2.4,16.2
9,17,4,0,1.3,17.05
1,17,5,0,3.6,5.68
16,7,6,0,0.1,19.44
6,14,3,0,3.3,10.93
9,6,0,2,0.3,15.03
4,10,4,1,0.2,6.5
2,21,1,0,3.9,6.69
4,6,3,1,3.1,9.64
1,10,0,1,6.8,9.24
19,13,1,0,2.2,24.61
10,13,6,1,2.3,16.17
15,16,3,0,3.7,22.1
19,13,2,0,1.2,24.35
16,7,1,0,0.1,18.54
4,13,2,1,0.8,6.67
2,17,5,0,0.8,4.48
13,10,0,0,1.2,24.73
1,20,6,0,8.6,9.64
17,6,4,0,4.9,25.14
13,12,0,1,8.2,27.93
4,18,1,0,19.7,25.22
7,11,2,0,1.7,10.56
17,10,2,0,0.8,29.33
9,6,3,0,2.5,13.55
4,19,0,0,6.4,12.96
19,19,0,0,1.9,35.17
1,21,1,0,2.1,3.86
10,6,2,0,0.4,11.59
4,11,1,0,1.6,5.81
9,15,1,0,1.5,12.46
13,17,5,1,1.3,28.87
14,12,2,0,6.5,22.64
10,15,1,1,0.2,14.66
6,15,2,0,10.7,18.04
16,6,1,0,0.0,19.31
6,21,4,0,8.7,15.44
17,14,1,0,2.4,22.83
10,20,1,0,3.6,14.53
18,9,6,1,0.6,38.52
18,10,4,0,3.2,32.8
3,7,0,0,6.4,10.59
15,19,2,0,0.5,27.7
15,17,6,1,0.4,33.16
4,15,3,2,1.1,8.49
9,18,4,0,0.5,15.87
19,13,6,0,0.4,23.49
17,19,0,0,3.4,33.34
11,7,1,1,0.7,17.38
9,8,5,2,3.3,25.49
10,20,0,1,5.9,21.21
18,17,4,0,3.2,33.91
13,20,5,0,0.4,16.82
8,14,1,1,2.6,13.89
7,7,0,1,1.5,10.89
17,19,3,1,1.3,37.02
15,11,2,0,1.2,19.08
15,17,2,0,8.0,35.2
1,9,4,0,4.1,4.63
14,12,6,1,0.4,21.71
5,19,1,0,1.9,10.88
11,19,1,0,1.1,20.82
16,11,2,0,11.4,30.02
2,15,0,0,11.5,13.86
8,19,1,0,1.2,13.99
11,14,3,0,1.3,15.0
18,19,3,0,2.7,34.47
3,14,1,2,2.0,7.64
1,15,1,2,0.7,3.2
11,9,2,0,3.2,22.77
16,21,4,1,1.2,24.02
18,6,2,0,3.2,24.18
16,7,4,2,1.5,28.74
10,21,3,1,3.6,18.8
18,13,4,0,3.3,24.39
6,19,2,0,2.1,12.39
19,15,1,0,3.7,26.49
4,13,4,1,1.9,6.61
13,19,2,0,0.4,21.52
14,20,3,0,0.6,18.22
3,7,5,0,0.8,4.65
10,21,4,2,0.2,15.64
6,9,3,2,3.7,18.36
1,6,3,0,1.4,2.28
14,12,0,1,0.3,21.05
8,9,5,1,5.1,22.62
19,16,4,1,3.5,32.45
14,19,2,0,1.8,26.05
10,13,4,0,0.9,12.89
17,14,4,0,0.5,20.53
9,17,5,0,1.8,17.05
6,14,6,0,6.5,13.81
11,8,3,0,0.6,18.03
7,10,3,0,2.5,13.68
17,11,3,0,9.8,29.01
1,11,3,0,3.0,3.78
5,15,5,0,1.7,7.68
9,13,2,1,3.8,17.1
18,11,1,2,5.2,34.91
2,11,0,0,2.7,5.65
11,9,6,1,6.2,31.29
6,12,6,0,2.2,10.71
8,19,3,1,5.3,23.23
4,19,3,0,9.1,15.75
18,13,0,0,2.1,25.0
11,8,3,0,2.8,23.05
5,12,1,0,2.8,9.18
15,8,6,0,4.6,30.62
18,13,4,0,5.2,26.06
2,6,0,0,0.1,3.25
11,6,6,1,4.0,20.36
13,19,2,0,4.6,26.7
4,11,6,0,3.6,9.25
7,15,0,0,3.8,12.28
11,14,1,1,0.1,16.68
4,17,5,0,1.8,7.91
15,19,2,0,5.1,32.36
1,9,4,0,8.2,10.06
3,11,3,0,0.8,4.01
14,21,0,0,2.6,19.35
6,17,2,0,4.9,15.35
18,10,0,0,4.2,36.28
1,17,4,0,2.9,3.35
6,20,0,0,0.1,7.17
6,6,6,0,3.9,11.1
16,11,6,0,4.5,24.2
5,14,2,2,3.8,11.63
17,20,1,0,4.4,24.68
10,20,5,1,1.7,17.76
18,17,2,0,15.2,45.85
7,8,0,0,4.4,16.85
3,16,4,1,2.6,7.57
13,20,6,0,8.2,21.84
15,8,3,0,7.2,33.69
19,19,3,0,5.1,38.11
3,7,4,0,2.5,5.88
4,18,0,1,2.2,12.85
5,9,5,0,1.2,11.44
1,15,4,0,0.9,2.85
4,8,0,1,2.2,11.76
12,17,2,2,2.6,31.96
10,7,5,1,0.8,15.7
13,6,1,0,7.7,23.01
14,8,0,1,2.4,34.74
5,21,3,1,2.2,10.27
4,15,3,1,1.7,8.7
14,21,6,1,0.2,20.99
10,11,5,2,6.4,23.16
17,14,1,0,1.1,21.14
10,16,0,0,3.1,14.4
7,10,1,1,2.8,17.68
16,20,6,0,2.6,22.4
1,8,2,0,2.2,4.72
17,21,1,0,0.6,19.7
9,19,2,1,1.0,20.36
6,10,3,0,2.2,13.51
19,10,2,0,4.7,37.47
13,10,0,0,1.7,25.3
3,17,5,0,0.7,6.81
7,17,5,0,0.3,11.41
9,21,0,0,3.3,13.83
5,12,0,1,1.7,8.57
10,10,0,1,0.4,21.84
17,12,4,1,3.4,29.45
12,14,6,0,0.7,14.54
16,10,2,0,2.1,29.41
3,7,0,0,1.1,4.75
9,10,5,0,8.1,23.13
15,13,1,0,0.8,19.14
5,17,1,1,1.6,11.77
13,9,4,0,9.6,32.78
14,7,2,0,1.2,17.78
15,15,2,2,3.1,26.89
16,8,6,0,1.1,29.69
13,14,2,2,0.4,21.46
17,14,5,2,3.0,31.84
8,13,5,0,7.4,17.14
2,13,6,0,1.8,3.92
5,13,4,1,3.0,9.86
6,13,2,0,2.8,9.78
12,21,2,0,1.6,16.41
18,13,0,1,2.9,30.36
1,6,2,0,0.9,3.52
17,11,5,0,1.4,21.79
11,17,0,0,1.8,22.26
10,14,0,1,6.0,20.71
19,13,2,0,1.3,22.67
14,8,1,0,3.0,27.02
10,16,3,0,0.7,13.64
15,6,5,0,0.9,17.8
19,7,1,1,3.1,31.42
4,16,2,1,4.3,10.34
2,20,2,0,1.9,5.24
9,7,1,0,1.2,12.39
10,12,2,0,7.2,18.52
11,17,5,0,0.4,20.59
14,11,6,0,3.8,21.44
7,16,0,0,3.5,12.27
15,7,4,0,3.5,22.11
19,13,2,0,8.2,30.96
15,20,2,1,3.9,25.89
8,14,1,1,1.1,14.21
11,20,0,0,1.3,15.14
9,12,1,0,1.5,11.13
15,9,6,1,0.1,30.45
1,18,5,2,7.3,7.81
1,18,1,0,0.2,2.88
19,6,2,1,3.6,32.72
3,9,0,1,3.9,9.58
10,9,5,0,5.6,22.89
8,13,2,0,2.4,13.27
15,9,5,0,3.9,31.5
10,9,2,0,1.1,19.47
1,18,2,0,4.1,6.25
18,7,2,2,1.3,30.36
2,17,4,1,7.0,10.79
19,15,3,0,0.5,23.32
13,12,0,0,1.1,17.34
1,20,6,0,2.1,3.48
2,9,4,0,4.5,7.9
16,16,3,0,4.1,24.58
15,11,5,2,0.7,25.46
13,8,3,0,0.5,23.09
16,12,3,0,1.1,20.56
17,11,4,0,2.0,23.03
7,8,0,0,2.3,15.15
17,9,1,0,1.7,34.04
7,15,3,0,3.3,13.41
13,19,1,0,1.7,23.49
5,10,1,0,8.8,17.74
17,14,2,0,0.9,21.88
3,19,1,0,3.0,7.6
7,11,5,0,2.8,12.31
17,18,5,1,1.0,38.59
7,9,2,0,1.6,13.12
1,16,0,0,1.4,1.85
17,16,6,0,0.6,21.0
17,12,0,0,1.9,21.87
11,7,5,1,1.5,18.73
3,9,6,0,0.6,6.57
15,10,2,1,1.8,35.34
11,9,0,0,1.6,20.14
16,9,6,0,0.4,27.22
9,16,6,1,0.4,15.01
1,18,3,0,3.1,4.38
16,21,0,0,3.7,22.13
9,14,2,1,8.5,19.59
19,19,6,2,0.3,47.62
12,16,5,0,0.4,14.81
19,18,3,0,0.2,33.17
9,7,1,0,2.3,12.26
7,11,1,0,2.9,10.98
14,19,1,0,1.6,25.72
19,13,5,1,4.8,33.3
19,13,6,0,3.5,27.41
2,16,2,1,12.8,15.59
9,12,1,0,0.4,11.32
13,15,0,0,0.2,15.82
15,16,1,2,1.0,25.67
3,9,6,0,0.1,6.97
11,12,4,0,8.1,20.99
14,18,5,0,1.1,23.98
8,21,4,1,2.4,13.56
18,15,1,0,1.1,23.46
19,11,6,0,0.8,23.47
16,16,1,0,0.5,19.89
2,21,4,0,1.2,3.9
8,11,6,1,2.9,15.75
6,7,5,0,10.7,18.48
12,13,5,0,2.4,16.88
15,13,1,0,2.3,20.77
8,19,5,1,0.1,15.73
4,16,3,1,5.5,10.66
15,12,6,1,0.1,22.39
17,16,6,0,7.1,26.58
13,14,5,0,2.3,17.14
18,13,6,0,0.6,20.8
2,19,4,1,1.8,6.59
13,14,2,1,15.9,35.93
13,20,4,2,1.1,22.82
15,14,0,0,0.9,19.59
10,11,3,0,0.4,12.17
3,7,2,0,2.7,8.02
19,17,1,1,0.3,42.37
3,12,6,0,4.4,6.33
14,8,0,1,7.5,37.61
8,18,0,0,8.1,23.14
4,12,3,0,0.3,4.28
11,14,2,0,2.5,15.54
11,15,0,0,0.3,13.78
11,19,2,0,2.5,20.68
2,15,2,0,5.1,8.26
17,7,5,0,2.3,23.19
9,19,0,0,6.2,20.77
2,18,2,1,4.9,9.06
15,11,3,1,1.0,23.37
16,18,0,0,3.0,33.34
4,11,3,0,0.0,5.97
8,14,3,0,1.5,10.13
9,18,2,2,0.8,21.48
5,14,2,0,8.3,14.13
16,20,5,0,1.6,21.46
13,18,6,1,3.2,30.6
7,10,5,0,4.0,17.04
17,19,0,1,4.5,42.23
3,10,5,0,4.0,8.3
5,14,1,0,1.0,6.16
19,13,0,0,3.5,26.44
12,12,3,1,2.4,19.9
7,13,5,1,2.7,14.72
9,11,5,0,0.0,10.2
6,8,6,0,0.9,12.9
17,12,5,0,8.0,29.16
16,13,2,2,1.0,26.82
3,20,3,0,1.7,5.44
4,13,5,1,0.6,5.55
10,6,4,0,0.4,13.11
5,21,4,0,0.7,6.05
10,12,3,0,2.4,14.1
12,8,5,1,7.5,32.13
10,7,6,1,1.2,15.89
13,19,1,0,1.2,24.41
11,7,6,0,2.5,16.68
16,19,1,0,1.3,29.36
8,20,0,0,7.2,16.72
8,19,0,2,1.4,21.82
8,13,6,0,2.0,12.06
13,14,5,1,2.3,22.77
2,8,6,1,4.6,10.0
12,19,0,1,2.5,28.54
10,8,2,2,0.8,25.21
12,11,1,0,0.4,14.36
11,16,3,1,8.3,24.46
15,15,6,0,4.9,21.7
16,6,5,0,0.1,19.96
17,11,5,1,5.2,30.94
2,17,4,0,2.7,5.18
18,8,1,1,2.2,39.99
12,16,1,1,0.0,17.63
19,21,1,1,4.6,33.26
18,9,6,0,0.7,32.14
17,14,0,0,3.9,24.23
6,8,2,0,0.0,10.07
15,6,6,1,4.8,27.36
3,8,3,0,0.1,4.85
6,12,0,0,0.8,8.71
3,18,6,0,0.9,7.99
1,12,2,0,0.5,1.54
13,16,1,0,2.0,18.53
14,10,2,0,1.0,24.82
13,19,0,0,15.0,37.04
4,6,6,1,2.6,9.11
7,16,1,0,2.5,11.25
10,13,6,0,0.7,12.86
7,15,0,0,1.6,9.56
15,13,3,1,0.4,23.3
15,15,1,0,4.3,20.8
4,17,2,0,1.2,8.75
6,15,0,0,4.2,10.79
5,18,4,0,1.4,9.7
12,15,2,0,13.5,26.73
1,7,2,0,0.6,1.0
8,15,1,1,0.0,11.51
1,8,6,0,2.7,5.16
5,9,5,0,9.2,15.7
6,6,2,0,3.1,11.74
3,9,0,0,0.3,4.99
15,21,4,2,2.3,27.26
5,10,3,0,7.2,16.3
14,8,4,1,0.0,29.54
18,19,0,1,0.5,40.91
16,16,1,0,5.1,24.18
6,20,0,2,6.7,17.5
14,15,5,0,3.7,19.65
8,21,5,0,14.3,24.19
7,7,5,0,0.3,8.96
8,18,2,0,2.4,15.9
13,11,1,0,3.5,19.89
6,13,6,0,3.6,10.57
18,12,5,0,4.7,26.31
2,16,6,0,7.5,10.85
8,19,3,0,1.3,14.93
11,6,3,0,0.1,12.72
1,9,6,0,1.4,2.95
6,8,0,0,3.3,11.67
16,11,5,0,0.7,19.78
12,14,2,0,5.0,19.84
11,14,3,0,0.7,14.82
10,12,4,0,0.0,11.55
3,20,1,0,2.1,5.42
13,17,4,2,3.9,35.55
3,14,6,0,1.3,4.52
15,13,3,0,4.1,20.19
16,10,3,0,1.7,31.49
13,14,0,0,0.6,16.56
17,19,0,0,0.3,29.59
3,12,5,0,3.7,7.48
11,10,6,0,1.5,18.9
19,21,1,0,7.3,30.2
11,20,5,1,2.3,19.62
16,13,0,0,1.3,21.38
3,20,2,0,1.3,5.38
6,12,1,1,0.4,8.84
14,14,2,0,2.7,18.83
18,15,5,1,2.6,29.05
17,6,0,0,4.8,25.46
4,20,1,0,0.7,4.87
15,18,5,0,1.0,27.67
11,14,3,2,0.3,20.36
3,20,5,0,1.1,5.44
3,12,6,2,1.7,7.12
16,6,4,0,10.0,28.73
5,6,3,0,3.2,9.67
10,10,2,2,4.6,26.94
19,13,3,0,1.2,23.59
4,14,5,2,0.5,7.85
19,17,3,0,0.9,33.08
11,11,4,2,0.9,19.54
2,17,6,0,2.6,6.71
10,18,5,0,1.3,19.56
11,15,4,1,5.8,23.02
16,17,3,0,13.4,40.23
19,13,4,0,1.3,25.49
11,20,3,0,3.7,15.97
14,11,1,0,3.2,19.86
2,16,3,2,0.6,4.57
5,11,0,0,7.5,11.62
5,9,4,0,0.7,9.53
19,16,6,0,4.0,25.15
12,10,4,1,1.3,26.27
18,21,2,0,1.4,22.96
4,19,6,0,1.8,9.75
17,7,6,0,6.0,26.46
10,8,2,0,0.5,18.69
6,8,0,1,0.2,13.49
14,19,4,0,1.5,24.93
11,17,6,0,0.2,19.35
11,16,4,0,3.5,15.69
18,10,6,1,4.3,44.01
18,19,2,0,5.8,37.63
11,10,2,0,4.1,22.92
12,11,3,0,7.4,21.79
5,10,5,1,4.1,15.63
9,17,4,0,8.3,23.83
9,11,4,0,0.6,12.33
10,13,6,0,2.1,13.69
19,20,3,0,15.3,38.88
1,7,4,2,3.4,4.93
7,9,6,0,6.3,17.28
4,18,0,2,0.1,9.73
1,21,2,0,6.2,7.61
15,11,2,0,3.6,21.34
8,17,5,0,0.6,15.11
12,10,2,2,0.1,29.54
18,6,1,0,0.9,21.94
15,14,0,1,7.4,28.85
17,8,0,0,3.3,32.52
14,7,3,0,7.6,24.56
14,14,1,1,1.8,21.57
18,12,4,2,8.3,38.85
18,10,5,0,1.9,33.74
16,17,0,0,0.7,28.01
1,11,1,0,0.5,1.59
11,17,1,0,15.3,32.99
15,16,6,0,1.2,18.6
12,21,0,0,0.5,14.9
8,9,6,0,0.0,14.99
6,6,3,0,1.0,8.38
3,9,1,2,6.6,14.7
13,14,2,0,2.3,19.03
13,6,1,0,3.0,19.07
2,15,4,2,7.7,11.55
5,8,0,0,2.2,11.55
17,20,4,0,5.5,25.61
6,20,3,0,1.2,9.39
2,10,5,0,11.3,15.04
4,12,2,1,0.2,5.88
11,14,0,0,3.9,18.08
8,11,1,0,3.2,12.73
12,8,2,0,0.6,21.03
8,18,1,2,1.5,20.3
11,12,3,0,1.1,14.1
8,20,5,0,0.3,8.82
8,19,0,0,2.6,16.0
17,9,3,0,15.2,45.78
16,8,3,0,2.5,31.17
14,19,5,0,2.4,26.13
11,12,3,0,0.1,13.17
7,16,3,0,0.4,9.28
16,16,1,0,2.2,21.34
13,12,6,0,12.6,28.0
15,9,4,1,6.3,37.27
16,17,1,0,1.2,29.62
9,12,5,0,2.3,12.63
3,16,2,0,2.4,5.36
19,19,5,0,3.5,36.69
5,7,5,0,3.5,10.02
10,6,5,1,4.7,19.27
17,17,5,0,0.1,28.69
15,20,3,2,8.6,32.34
8,21,5,2,0.2,13.58
15,7,2,0,1.9,20.8
14,9,5,1,7.6,38.72
7,13,1,0,2.0,9.61
12,8,3,0,0.2,20.62
17,20,1,0,0.8,21.95
17,15,3,0,2.6,22.75
10,20,1,2,0.3,15.48
19,11,0,1,1.7,28.35
14,11,4,1,1.2,22.66
11,18,4,0,5.1,23.99
